date_time,holiday,temp,traffic_volume
2017-11-22 02:00:00,None,264.22,320
2017-11-22 03:00:00,None,264.3,380
2017-11-22 04:00:00,None,263.92,861
2017-11-22 05:00:00,None,263.22,2761
2017-11-22 06:00:00,None,262.95,5385
2017-11-22 07:00:00,None,262.55,5983
2017-11-22 08:00:00,None,262.42,5411
2017-11-22 09:00:00,None,264.29,5036
2017-11-22 10:00:00,None,266.35,4830
2017-11-22 11:00:00,None,267.48,5165
2017-11-22 12:00:00,None,268.22,5484
2017-11-22 13:00:00,None,268.94,5650
2017-11-22 14:00:00,None,269.68,5916
2017-11-22 15:00:00,None,270.0,5793
2017-11-22 16:00:00,None,270.81,6032
2017-11-22 17:00:00,None,271.21,5177
2017-11-22 18:00:00,None,271.34,4347
2017-11-22 19:00:00,None,271.75,3179
2017-11-22 20:00:00,None,272.21,2860
2017-11-22 21:00:00,None,272.61,2638
2017-11-22 22:00:00,None,272.55,2077
2017-11-22 23:00:00,None,272.35,1474
2017-11-23 00:00:00,Thanksgiving Day,271.94,1324
2017-11-23 01:00:00,Thanksgiving Day,270.94,601
2017-11-23 02:00:00,Thanksgiving Day,269.42,416
2017-11-23 03:00:00,Thanksgiving Day,268.82,320
2017-11-23 04:00:00,Thanksgiving Day,268.15,266
2017-11-23 05:00:00,Thanksgiving Day,268.02,423
2017-11-23 06:00:00,Thanksgiving Day,267.55,834
2017-11-23 07:00:00,Thanksgiving Day,267.37,991
2017-11-23 08:00:00,Thanksgiving Day,266.75,1267
2017-11-23 09:00:00,Thanksgiving Day,268.86,2227
2017-11-23 10:00:00,Thanksgiving Day,271.93,2817
2017-11-23 11:00:00,Thanksgiving Day,274.08,3347
2017-11-23 12:00:00,Thanksgiving Day,276.01,3169
2017-11-23 13:00:00,Thanksgiving Day,277.81,3049
2017-11-23 14:00:00,Thanksgiving Day,279.08,2935
2017-11-23 15:00:00,Thanksgiving Day,279.95,3278
2017-11-23 16:00:00,Thanksgiving Day,280.01,3212
2017-11-23 17:00:00,Thanksgiving Day,279.08,3340
2017-11-23 18:00:00,Thanksgiving Day,277.48,3267
2017-11-23 19:00:00,Thanksgiving Day,277.56,3194
2017-11-23 20:00:00,Thanksgiving Day,277.61,2989
2017-11-23 21:00:00,Thanksgiving Day,277.75,2730
2017-11-23 22:00:00,Thanksgiving Day,278.15,1962
2017-11-23 23:00:00,Thanksgiving Day,279.42,1313
2017-11-24 00:00:00,None,280.08,770
2017-11-24 01:00:00,None,280.48,467
2017-11-24 02:00:00,None,280.35,271
2017-11-24 03:00:00,None,280.35,257
2017-11-24 04:00:00,None,280.07,403
2017-11-24 05:00:00,None,279.75,1045
2017-11-24 06:00:00,None,279.81,2101
2017-11-24 07:00:00,None,279.72,2419
2017-11-24 08:00:00,None,279.61,2480
2017-11-24 09:00:00,None,280.88,2909
2017-11-24 10:00:00,None,282.28,3405
2017-11-24 11:00:00,None,284.68,4017
2017-11-24 12:00:00,None,286.36,4321
2017-11-24 13:00:00,None,286.77,4334
2017-11-24 14:00:00,None,288.08,4749
2017-11-24 15:00:00,None,286.42,4696
2017-11-24 16:00:00,None,285.02,4482
2017-11-24 17:00:00,None,283.28,4858
2017-11-24 18:00:00,None,281.09,5325
2017-11-24 19:00:00,None,280.43,3279
2017-11-24 20:00:00,None,280.15,2844
2017-11-24 21:00:00,None,279.29,2802
2017-11-24 22:00:00,None,278.88,2297
2017-11-24 23:00:00,None,277.95,1642
2017-11-25 00:00:00,None,277.62,1079
2017-11-25 01:00:00,None,277.08,655
2017-11-25 02:00:00,None,276.61,516
2017-11-25 03:00:00,None,276.35,372
2017-11-25 04:00:00,None,275.62,323
2017-11-25 05:00:00,None,274.95,595
2017-11-25 06:00:00,None,274.35,1010
2017-11-25 07:00:00,None,273.93,1539
2017-11-25 08:00:00,None,273.28,2133
2017-11-25 09:00:00,None,273.55,3054
2017-11-25 10:00:00,None,274.15,3914
2017-11-25 11:00:00,None,274.88,4734
2017-11-25 12:00:00,None,275.65,5167
2017-11-25 13:00:00,None,275.86,4952
2017-11-25 14:00:00,None,276.72,4461
2017-11-25 15:00:00,None,276.86,4348
2017-11-25 16:00:00,None,276.55,4380
2017-11-25 17:00:00,None,275.22,4490
2017-11-25 18:00:00,None,273.68,4046
2017-11-25 19:00:00,None,272.56,3463
2017-11-25 20:00:00,None,271.36,3005
2017-11-25 21:00:00,None,270.15,2800
2017-11-25 22:00:00,None,269.49,2673
2017-11-25 23:00:00,None,268.54,2584
2017-11-26 00:00:00,None,268.51,1386
2017-11-26 01:00:00,None,268.3,938
2017-11-26 02:00:00,None,268.51,701
2017-11-26 03:00:00,None,268.94,513
2017-11-26 04:00:00,None,269.58,454
2017-11-26 05:00:00,None,269.84,602
2017-11-26 06:00:00,None,270.58,965
2017-11-26 07:00:00,None,271.14,1240
2017-11-26 08:00:00,None,271.68,1769
2017-11-26 09:00:00,None,273.29,2404
2017-11-26 10:00:00,None,275.36,3280
2017-11-26 11:00:00,None,277.81,3886
2017-11-26 12:00:00,None,279.68,4299
2017-11-26 13:00:00,None,281.08,4860
2017-11-26 14:00:00,None,282.5,4871
2017-11-26 15:00:00,None,282.58,4994
2017-11-26 16:00:00,None,281.82,4933
2017-11-26 17:00:00,None,281.08,4794
2017-11-26 18:00:00,None,278.62,4392
2017-11-26 19:00:00,None,277.02,3341
2017-11-26 20:00:00,None,276.55,2839
2017-11-26 21:00:00,None,275.62,2550
2017-11-26 22:00:00,None,274.87,1640
2017-11-26 23:00:00,None,273.72,1009
2017-11-27 00:00:00,None,273.22,539
2017-11-27 01:00:00,None,272.58,317
2017-11-27 02:00:00,None,271.79,213
2017-11-27 03:00:00,None,272.01,328
2017-11-27 04:00:00,None,272.95,810
2017-11-27 05:00:00,None,273.43,2875
2017-11-27 06:00:00,None,274.22,5636
2017-11-27 07:00:00,None,275.36,6656
2017-11-27 08:00:00,None,275.61,5907
2017-11-27 09:00:00,None,276.48,5063
2017-11-27 10:00:00,None,278.81,4365
2017-11-27 11:00:00,None,281.48,4513
2017-11-27 12:00:00,None,284.14,4933
2017-11-27 13:00:00,None,286.01,4659
2017-11-27 14:00:00,None,287.61,4997
2017-11-27 15:00:00,None,288.38,5748
2017-11-27 16:00:00,None,287.86,6674
2017-11-27 17:00:00,None,286.94,5937
2017-11-27 18:00:00,None,285.88,4171
2017-11-27 19:00:00,None,285.42,2984
2017-11-27 20:00:00,None,284.95,2399
2017-11-27 21:00:00,None,285.15,2051
2017-11-27 22:00:00,None,284.86,1431
2017-11-27 23:00:00,None,285.28,955
2017-11-28 00:00:00,None,284.82,569
2017-11-28 01:00:00,None,283.82,317
2017-11-28 02:00:00,None,282.82,254
2017-11-28 03:00:00,None,281.49,352
2017-11-28 04:00:00,None,280.82,843
2017-11-28 05:00:00,None,280.28,3058
2017-11-28 06:00:00,None,280.29,5917
2017-11-28 07:00:00,None,280.01,6649
2017-11-28 08:00:00,None,279.42,6075
2017-11-28 09:00:00,None,279.68,5320
2017-11-28 10:00:00,None,279.88,4493
2017-11-28 11:00:00,None,280.75,4934
2017-11-28 12:00:00,None,281.58,4980
2017-11-28 13:00:00,None,283.72,4837
2017-11-28 14:00:00,None,284.29,5024
2017-11-28 15:00:00,None,283.35,5756
2017-11-28 16:00:00,None,282.42,6731
2017-11-28 17:00:00,None,282.03,5922
2017-11-28 18:00:00,None,279.55,4740
2017-11-28 19:00:00,None,278.48,3162
2017-11-28 20:00:00,None,277.68,2676
2017-11-28 21:00:00,None,276.58,2378
2017-11-28 22:00:00,None,275.42,1532
2017-11-28 23:00:00,None,274.55,946
2017-11-29 00:00:00,None,273.62,552
2017-11-29 01:00:00,None,272.55,310
2017-11-29 02:00:00,None,271.55,274
2017-11-29 03:00:00,None,270.93,376
2017-11-29 04:00:00,None,268.88,883
2017-11-29 05:00:00,None,268.15,3034
2017-11-29 06:00:00,None,267.79,5956
2017-11-29 07:00:00,None,267.94,6624
2017-11-29 08:00:00,None,267.79,6020
2017-11-29 09:00:00,None,269.71,5331
2017-11-29 10:00:00,None,272.68,4690
2017-11-29 11:00:00,None,274.55,4770
2017-11-29 12:00:00,None,276.55,4982
2017-11-29 13:00:00,None,278.15,4983
2017-11-29 14:00:00,None,279.79,5223
2017-11-29 15:00:00,None,280.22,5862
2017-11-29 16:00:00,None,279.92,6685
2017-11-29 17:00:00,None,279.07,6347
2017-11-29 18:00:00,None,278.08,4914
2017-11-29 19:00:00,None,277.58,3716
2017-11-29 20:00:00,None,277.44,2859
2017-11-29 21:00:00,None,277.69,2491
2017-11-29 22:00:00,None,277.93,1780
2017-11-29 23:00:00,None,278.58,2859
2017-11-30 00:00:00,None,279.08,732
2017-11-30 01:00:00,None,279.4,401
2017-11-30 02:00:00,None,279.44,284
2017-11-30 03:00:00,None,278.86,395
2017-11-30 04:00:00,None,278.31,926
2017-11-30 05:00:00,None,277.15,2967
2017-11-30 06:00:00,None,276.84,5862
2017-11-30 07:00:00,None,275.77,6440
2017-11-30 08:00:00,None,275.35,5819
2017-11-30 09:00:00,None,275.58,5518
2017-11-30 10:00:00,None,276.3,4643
2017-11-30 11:00:00,None,277.88,5089
2017-11-30 12:00:00,None,279.35,5069
2017-11-30 13:00:00,None,280.41,5138
2017-11-30 14:00:00,None,281.15,5338
2017-11-30 15:00:00,None,280.94,5700
2017-11-30 16:00:00,None,280.72,6605
2017-11-30 17:00:00,None,279.49,6241
2017-11-30 18:00:00,None,276.88,4668
2017-11-30 19:00:00,None,275.75,3377
2017-11-30 20:00:00,None,274.22,3106
2017-11-30 21:00:00,None,272.3,3619
2017-11-30 22:00:00,None,271.51,2969
2017-11-30 23:00:00,None,271.31,1383
2017-12-01 00:00:00,None,271.15,721
2017-12-01 01:00:00,None,271.3,431
2017-12-01 02:00:00,None,270.73,291
2017-12-01 03:00:00,None,270.79,420
2017-12-01 04:00:00,None,270.75,830
2017-12-01 05:00:00,None,271.01,2873
2017-12-01 06:00:00,None,271.82,5650
2017-12-01 07:00:00,None,272.15,6708
2017-12-01 08:00:00,None,272.65,5772
2017-12-01 09:00:00,None,273.79,5335
2017-12-01 10:00:00,None,275.36,4881
2017-12-01 11:00:00,None,277.88,5187
2017-12-01 12:00:00,None,280.29,5421
2017-12-01 13:00:00,None,281.15,5565
2017-12-01 14:00:00,None,281.86,5711
2017-12-01 15:00:00,None,282.68,6284
2017-12-01 16:00:00,None,282.15,6468
2017-12-01 17:00:00,None,281.55,6000
2017-12-01 18:00:00,None,280.3,5037
2017-12-01 19:00:00,None,279.37,4086
2017-12-01 20:00:00,None,278.74,3480
2017-12-01 21:00:00,None,277.44,3043
2017-12-01 22:00:00,None,275.65,3054
2017-12-01 23:00:00,None,275.29,3604
2017-12-02 00:00:00,None,274.22,1479
2017-12-02 01:00:00,None,273.22,866
2017-12-02 02:00:00,None,272.48,635
2017-12-02 03:00:00,None,272.14,489
2017-12-02 04:00:00,None,271.55,539
2017-12-02 05:00:00,None,270.51,978
2017-12-02 06:00:00,None,269.86,1666
2017-12-02 07:00:00,None,269.62,2386
2017-12-02 08:00:00,None,269.41,3343
2017-12-02 09:00:00,None,270.86,4112
2017-12-02 10:00:00,None,273.21,4562
2017-12-02 11:00:00,None,275.68,5055
2017-12-02 12:00:00,None,278.14,5441
2017-12-02 13:00:00,None,280.3,5516
2017-12-02 14:00:00,None,281.22,5177
2017-12-02 15:00:00,None,281.42,5477
2017-12-02 16:00:00,None,281.08,5397
2017-12-02 17:00:00,None,278.82,5838
2017-12-02 18:00:00,None,276.02,5490
2017-12-02 19:00:00,None,273.8,4140
2017-12-02 20:00:00,None,272.51,4032
2017-12-02 21:00:00,None,271.65,3182
2017-12-02 22:00:00,None,270.87,2623
2017-12-02 23:00:00,None,270.75,1939
2017-12-03 00:00:00,None,270.65,1274
2017-12-03 01:00:00,None,271.09,705
2017-12-03 02:00:00,None,271.48,577
2017-12-03 03:00:00,None,271.61,343
2017-12-03 04:00:00,None,272.15,289
2017-12-03 05:00:00,None,272.21,476
2017-12-03 06:00:00,None,272.72,813
2017-12-03 07:00:00,None,272.48,1131
2017-12-03 08:00:00,None,272.93,1936
2017-12-03 09:00:00,None,273.29,2831
2017-12-03 10:00:00,None,275.08,3515
2017-12-03 11:00:00,None,276.57,4113
2017-12-03 12:00:00,None,278.07,4235
2017-12-03 13:00:00,None,279.51,4516
2017-12-03 14:00:00,None,281.07,4383
2017-12-03 15:00:00,None,281.22,4892
2017-12-03 16:00:00,None,281.44,4962
2017-12-03 17:00:00,None,280.86,5014
2017-12-03 18:00:00,None,280.22,4035
2017-12-03 19:00:00,None,280.62,2993
2017-12-03 20:00:00,None,281.08,2533
2017-12-03 21:00:00,None,281.22,2135
2017-12-03 22:00:00,None,281.65,1782
2017-12-03 23:00:00,None,281.93,1105
2017-12-04 00:00:00,None,282.36,573
2017-12-04 01:00:00,None,282.72,358
2017-12-04 02:00:00,None,283.08,247
2017-12-04 03:00:00,None,283.29,407
2017-12-04 04:00:00,None,283.93,915
2017-12-04 05:00:00,None,284.07,2938
2017-12-04 06:00:00,None,283.95,5369
2017-12-04 07:00:00,None,283.75,5056
2017-12-04 08:00:00,None,284.02,5454
2017-12-04 09:00:00,None,284.0,5173
2017-12-04 10:00:00,None,284.22,4647
2017-12-04 11:00:00,None,284.72,4641
2017-12-04 12:00:00,None,285.22,4705
2017-12-04 13:00:00,None,285.5,5004
2017-12-04 14:00:00,None,285.95,5165
2017-12-04 15:00:00,None,285.75,5666
2017-12-04 16:00:00,None,285.07,6533
2017-12-04 17:00:00,None,282.55,5912
2017-12-04 18:00:00,None,280.22,4378
2017-12-04 19:00:00,None,278.16,3092
2017-12-04 20:00:00,None,276.69,2556
2017-12-04 21:00:00,None,274.69,2150
2017-12-04 22:00:00,None,273.09,1653
2017-12-04 23:00:00,None,271.72,1763
2017-12-05 00:00:00,None,270.75,693
2017-12-05 01:00:00,None,269.75,327
2017-12-05 02:00:00,None,268.81,278
2017-12-05 03:00:00,None,268.36,394
2017-12-05 04:00:00,None,267.42,853
2017-12-05 05:00:00,None,266.55,2637
2017-12-05 06:00:00,None,266.08,3657
2017-12-05 07:00:00,None,265.37,2334
2017-12-05 08:00:00,None,264.72,2160
2017-12-05 09:00:00,None,264.43,2578
2017-12-05 10:00:00,None,264.75,3706
2017-12-05 11:00:00,None,264.95,3683
2017-12-05 12:00:00,None,265.35,3991
2017-12-05 13:00:00,None,265.88,4158
2017-12-05 14:00:00,None,266.21,4383
2017-12-05 15:00:00,None,266.2125,4271
2017-12-05 16:00:00,None,266.21500000000003,4160
2017-12-05 17:00:00,None,266.21750000000003,4048
2017-12-05 18:00:00,None,266.22,3936
2017-12-05 19:00:00,None,266.15,2924
2017-12-05 20:00:00,None,266.22,2447
2017-12-05 21:00:00,None,265.94,2278
2017-12-05 22:00:00,None,265.36,1555
2017-12-05 23:00:00,None,265.29,1014
2017-12-06 00:00:00,None,265.22,744
2017-12-06 01:00:00,None,265.22,585
2017-12-06 02:00:00,None,265.15,409
2017-12-06 03:00:00,None,264.86,534
2017-12-06 04:00:00,None,264.76,1072
2017-12-06 05:00:00,None,264.69,3067
2017-12-06 06:00:00,None,264.53,5480
2017-12-06 07:00:00,None,264.3,5255
2017-12-06 08:00:00,None,264.38,5113
2017-12-06 09:00:00,None,264.61,5485
2017-12-06 10:00:00,None,265.15,4772
2017-12-06 11:00:00,None,265.46,4861
2017-12-06 12:00:00,None,265.88,4983
2017-12-06 13:00:00,None,265.79,5073
2017-12-06 14:00:00,None,265.82,5155
2017-12-06 15:00:00,None,265.29,5480
2017-12-06 16:00:00,None,264.87,5729
2017-12-06 17:00:00,None,265.02,5196
2017-12-06 18:00:00,None,265.08,4144
2017-12-06 19:00:00,None,265.41,3061
2017-12-06 20:00:00,None,265.58,2753
2017-12-06 21:00:00,None,265.72,2449
2017-12-06 22:00:00,None,265.35,1652
2017-12-06 23:00:00,None,265.15,1093
2017-12-07 00:00:00,None,264.72,602
2017-12-07 01:00:00,None,264.01,357
2017-12-07 02:00:00,None,263.48,286
2017-12-07 03:00:00,None,262.86,376
2017-12-07 04:00:00,None,262.09,927
2017-12-07 05:00:00,None,260.95,3044
2017-12-07 06:00:00,None,260.58,5058
2017-12-07 07:00:00,None,259.87,5782
2017-12-07 08:00:00,None,259.43,5509
2017-12-07 09:00:00,None,260.28,4958
2017-12-07 10:00:00,None,261.01,4486
2017-12-07 11:00:00,None,262.35,4774
2017-12-07 12:00:00,None,263.61,4981
2017-12-07 13:00:00,None,264.75,5035
2017-12-07 14:00:00,None,265.21,5296
2017-12-07 15:00:00,None,265.55,5696
2017-12-07 16:00:00,None,265.58,6217
2017-12-07 17:00:00,None,265.08,5865
2017-12-07 18:00:00,None,265.07,4712
2017-12-07 19:00:00,None,265.57,3445
2017-12-07 20:00:00,None,266.43,2995
2017-12-07 21:00:00,None,266.68,2934
2017-12-07 22:00:00,None,266.81,1923
2017-12-07 23:00:00,None,267.36,1152
2017-12-08 00:00:00,None,267.81,651
2017-12-08 01:00:00,None,267.81,386
2017-12-08 02:00:00,None,267.95,319
2017-12-08 03:00:00,None,267.95,392
2017-12-08 04:00:00,None,268.22,865
2017-12-08 05:00:00,None,267.95,2916
2017-12-08 06:00:00,None,267.8,5276
2017-12-08 07:00:00,None,267.58,6081
2017-12-08 08:00:00,None,267.61,5448
2017-12-08 09:00:00,None,267.68,5087
2017-12-08 10:00:00,None,269.3,4771
2017-12-08 11:00:00,None,269.79,5083
2017-12-08 12:00:00,None,270.29,5299
2017-12-08 13:00:00,None,270.75,5418
2017-12-08 14:00:00,None,270.88,5424
2017-12-08 15:00:00,None,271.08,5931
2017-12-08 16:00:00,None,271.15,6150
2017-12-08 17:00:00,None,271.15,5526
2017-12-08 18:00:00,None,271.22,4564
2017-12-08 19:00:00,None,271.48,3631
2017-12-08 20:00:00,None,271.88,3190
2017-12-08 21:00:00,None,272.48,3138
2017-12-08 22:00:00,None,272.55,2728
2017-12-08 23:00:00,None,272.65,1846
2017-12-09 00:00:00,None,271.81,1326
2017-12-09 01:00:00,None,270.79,826
2017-12-09 02:00:00,None,269.88,601
2017-12-09 03:00:00,None,269.02,389
2017-12-09 04:00:00,None,268.48,471
2017-12-09 05:00:00,None,268.15,877
2017-12-09 06:00:00,None,267.28,1441
2017-12-09 07:00:00,None,266.86,2156
2017-12-09 08:00:00,None,266.36,3024
2017-12-09 09:00:00,None,265.94,3900
2017-12-09 10:00:00,None,265.92,4433
2017-12-09 11:00:00,None,265.81,4928
2017-12-09 12:00:00,None,266.5,5263
2017-12-09 13:00:00,None,266.61,5186
2017-12-09 14:00:00,None,267.08,5255
2017-12-09 15:00:00,None,267.08,5087
2017-12-09 16:00:00,None,267.51,5160
2017-12-09 17:00:00,None,266.88,5536
2017-12-09 18:00:00,None,267.01,4555
2017-12-09 19:00:00,None,267.43,3449
2017-12-09 20:00:00,None,267.61,3030
2017-12-09 21:00:00,None,267.68,3260
2017-12-09 22:00:00,None,268.08,3068
2017-12-09 23:00:00,None,268.28,1919
2017-12-10 00:00:00,None,268.02,1370
2017-12-10 01:00:00,None,267.41,910
2017-12-10 02:00:00,None,267.15,641
2017-12-10 03:00:00,None,266.51,391
2017-12-10 04:00:00,None,266.75,392
2017-12-10 05:00:00,None,267.15,635
2017-12-10 06:00:00,None,268.77,922
2017-12-10 07:00:00,None,268.88,1152
2017-12-10 08:00:00,None,269.37,1869
2017-12-10 09:00:00,None,269.99,2745
2017-12-10 10:00:00,None,270.65,3616
2017-12-10 11:00:00,None,271.01,4025
2017-12-10 12:00:00,None,271.08,4264
2017-12-10 13:00:00,None,271.35,4352
2017-12-10 14:00:00,None,271.81,4370
2017-12-10 15:00:00,None,271.86,4762
2017-12-10 16:00:00,None,271.94,4604
2017-12-10 17:00:00,None,271.08,4355
2017-12-10 18:00:00,None,269.22,3724
2017-12-10 19:00:00,None,267.69,2966
2017-12-10 20:00:00,None,266.58,2560
2017-12-10 21:00:00,None,266.15,2069
2017-12-10 22:00:00,None,267.36,1732
2017-12-10 23:00:00,None,268.14,999
2017-12-11 00:00:00,None,269.07,542
2017-12-11 01:00:00,None,269.72,281
2017-12-11 02:00:00,None,269.86,279
2017-12-11 03:00:00,None,270.01,353
2017-12-11 04:00:00,None,270.68,901
2017-12-11 05:00:00,None,270.81,2907
2017-12-11 06:00:00,None,271.15,5061
2017-12-11 07:00:00,None,271.55,4050
2017-12-11 08:00:00,None,271.75,4349
2017-12-11 09:00:00,None,272.44,4734
2017-12-11 10:00:00,None,272.65,4049
2017-12-11 11:00:00,None,274.01,4291
2017-12-11 12:00:00,None,274.48,4452
2017-12-11 13:00:00,None,274.68,4509
2017-12-11 14:00:00,None,274.42,4824
2017-12-11 15:00:00,None,273.94,5501
2017-12-11 16:00:00,None,273.23,6076
2017-12-11 17:00:00,None,271.37,5712
2017-12-11 18:00:00,None,270.15,4040
2017-12-11 19:00:00,None,269.29,2894
2017-12-11 20:00:00,None,268.01,2374
2017-12-11 21:00:00,None,266.95,2028
2017-12-11 22:00:00,None,265.88,1433
2017-12-11 23:00:00,None,265.08,958
2017-12-12 00:00:00,None,264.08,548
2017-12-12 01:00:00,None,262.88,395
2017-12-12 02:00:00,None,262.02,256
2017-12-12 03:00:00,None,261.29,339
2017-12-12 04:00:00,None,260.55,939
2017-12-12 05:00:00,None,260.15,2963
2017-12-12 06:00:00,None,259.65,5981
2017-12-12 07:00:00,None,259.15,5928
2017-12-12 08:00:00,None,258.51,5709
2017-12-12 09:00:00,None,259.81,5184
2017-12-12 10:00:00,None,260.88,4531
2017-12-12 11:00:00,None,262.14,4714
2017-12-12 12:00:00,None,263.61,4948
2017-12-12 13:00:00,None,264.55,4869
2017-12-12 14:00:00,None,265.14,5012
2017-12-12 15:00:00,None,265.72,5651
2017-12-12 16:00:00,None,266.08,6407
2017-12-12 17:00:00,None,266.36,5923
2017-12-12 18:00:00,None,266.55,4427
2017-12-12 19:00:00,None,266.5,3282
2017-12-12 20:00:00,None,267.07,2673
2017-12-12 21:00:00,None,268.0,2819
2017-12-12 22:00:00,None,268.75,3263
2017-12-12 23:00:00,None,269.55,1080
2017-12-13 00:00:00,None,270.15,641
2017-12-13 01:00:00,None,270.35,391
2017-12-13 02:00:00,None,271.38,268
2017-12-13 03:00:00,None,271.51,395
2017-12-13 04:00:00,None,271.69,912
2017-12-13 05:00:00,None,271.61,3108
2017-12-13 06:00:00,None,270.79,5910
2017-12-13 07:00:00,None,270.36,6025
2017-12-13 08:00:00,None,269.93,4696
2017-12-13 09:00:00,None,269.57,5179
2017-12-13 10:00:00,None,269.93,4347
2017-12-13 11:00:00,None,269.79,4501
2017-12-13 12:00:00,None,269.36,4787
2017-12-13 13:00:00,None,269.08,4943
2017-12-13 14:00:00,None,269.15,5049
2017-12-13 15:00:00,None,269.08,5642
2017-12-13 16:00:00,None,269.08,6621
2017-12-13 17:00:00,None,269.08,6000
2017-12-13 18:00:00,None,268.48,4370
2017-12-13 19:00:00,None,268.22,3139
2017-12-13 20:00:00,None,267.38,2777
2017-12-13 21:00:00,None,266.72,2369
2017-12-13 22:00:00,None,265.86,1889
2017-12-13 23:00:00,None,265.29,1168
2017-12-14 00:00:00,None,264.73,571
2017-12-14 01:00:00,None,264.08,392
2017-12-14 02:00:00,None,264.86,298
2017-12-14 03:00:00,None,265.3,372
2017-12-14 04:00:00,None,264.93,908
2017-12-14 05:00:00,None,264.79,2930
2017-12-14 06:00:00,None,264.15,5808
2017-12-14 07:00:00,None,264.45,6252
2017-12-14 08:00:00,None,264.31,5573
2017-12-14 09:00:00,None,264.01,5360
2017-12-14 10:00:00,None,265.36,4607
2017-12-14 11:00:00,None,266.15,4881
2017-12-14 12:00:00,None,266.74,5058
2017-12-14 13:00:00,None,267.28,5019
2017-12-14 14:00:00,None,267.58,5430
2017-12-14 15:00:00,None,267.57,5897
2017-12-14 16:00:00,None,267.81,6757
2017-12-14 17:00:00,None,267.68,6042
2017-12-14 18:00:00,None,267.68,4672
2017-12-14 19:00:00,None,267.65,3397
2017-12-14 20:00:00,None,268.22,3055
2017-12-14 21:00:00,None,268.41,3558
2017-12-14 22:00:00,None,268.21,3433
2017-12-14 23:00:00,None,268.08,1680
2017-12-15 00:00:00,None,267.95,803
2017-12-15 01:00:00,None,267.88,490
2017-12-15 02:00:00,None,268.02,358
2017-12-15 03:00:00,None,268.15,387
2017-12-15 04:00:00,None,268.22,836
2017-12-15 05:00:00,None,268.43,2773
2017-12-15 06:00:00,None,268.15,5506
2017-12-15 07:00:00,None,267.88,6307
2017-12-15 08:00:00,None,267.41,5600
2017-12-15 09:00:00,None,267.28,5222
2017-12-15 10:00:00,None,267.68,4949
2017-12-15 11:00:00,None,268.01,5342
2017-12-15 12:00:00,None,268.35,5368
2017-12-15 13:00:00,None,268.81,5386
2017-12-15 14:00:00,None,269.35,5672
2017-12-15 15:00:00,None,270.0,6048
2017-12-15 16:00:00,None,270.15,6669
2017-12-15 17:00:00,None,270.08,5666
2017-12-15 18:00:00,None,270.22,4776
2017-12-15 19:00:00,None,270.22,3550
2017-12-15 20:00:00,None,269.64,2849
2017-12-15 21:00:00,None,269.93,2866
2017-12-15 22:00:00,None,270.0,2554
2017-12-15 23:00:00,None,270.68,1814
2017-12-16 00:00:00,None,271.01,1275
2017-12-16 01:00:00,None,271.08,817
2017-12-16 02:00:00,None,271.37,646
2017-12-16 03:00:00,None,271.15,413
2017-12-16 04:00:00,None,270.48,441
2017-12-16 05:00:00,None,270.15,798
2017-12-16 06:00:00,None,269.42,1294
2017-12-16 07:00:00,None,269.01,1812
2017-12-16 08:00:00,None,269.35,2603
2017-12-16 09:00:00,None,269.29,3440
2017-12-16 10:00:00,None,269.61,3960
2017-12-16 11:00:00,None,270.41,4303
2017-12-16 12:00:00,None,270.58,4806
2017-12-16 13:00:00,None,270.84,4743
2017-12-16 14:00:00,None,271.15,4893
2017-12-16 15:00:00,None,270.93,5448
2017-12-16 16:00:00,None,271.01,6122
2017-12-16 17:00:00,None,270.95,5088
2017-12-16 18:00:00,None,270.42,4600
2017-12-16 19:00:00,None,269.82,3512
2017-12-16 20:00:00,None,269.65,3143
2017-12-16 21:00:00,None,269.37,3003
2017-12-16 22:00:00,None,268.79,3020
2017-12-16 23:00:00,None,268.22,2166
2017-12-17 00:00:00,None,267.58,1230
2017-12-17 01:00:00,None,267.51,759
2017-12-17 02:00:00,None,266.58,557
2017-12-17 03:00:00,None,266.51,391
2017-12-17 04:00:00,None,266.68,320
2017-12-17 05:00:00,None,267.02,501
2017-12-17 06:00:00,None,267.37,931
2017-12-17 07:00:00,None,267.69,1283
2017-12-17 08:00:00,None,267.68,1994
2017-12-17 09:00:00,None,268.22,3246
2017-12-17 10:00:00,None,268.68,4399
2017-12-17 11:00:00,None,269.29,3996
2017-12-17 12:00:00,None,269.92,4084
2017-12-17 13:00:00,None,270.15,3977
2017-12-17 14:00:00,None,270.42,4015
2017-12-17 15:00:00,None,270.94,4255
2017-12-17 16:00:00,None,270.79,4493
2017-12-17 17:00:00,None,270.79,4183
2017-12-17 18:00:00,None,270.65,3558
2017-12-17 19:00:00,None,270.22,2892
2017-12-17 20:00:00,None,270.15,2486
2017-12-17 21:00:00,None,270.08,2061
2017-12-17 22:00:00,None,269.94,1692
2017-12-17 23:00:00,None,270.15,979
2017-12-18 00:00:00,None,270.08,530
2017-12-18 01:00:00,None,270.08,310
2017-12-18 02:00:00,None,270.22,260
2017-12-18 03:00:00,None,270.22,332
2017-12-18 04:00:00,None,270.22,905
2017-12-18 05:00:00,None,270.15,2852
2017-12-18 06:00:00,None,270.15,5448
2017-12-18 07:00:00,None,270.15,6198
2017-12-18 08:00:00,None,270.01,5039
2017-12-18 09:00:00,None,270.35,4901
